date,region,channel,category,revenue,cost,profit,units_sold,satisfaction_score,segment
2025-03-01,North,Online,Electronics,53276,36227.68,17048.32,676,4.1,Enterprise
2025-03-02,South,Retail,Home,53277,36228.36,17048.64,677,4.2,SMB
2025-03-03,East,Wholesale,Fashion,53278,36229.04,17048.96,678,4.3,Consumer
2025-03-04,West,Online,Office,53279,36229.72,17049.28,679,4.4,Enterprise
2025-03-05,North,Retail,Electronics,53280,36230.4,17049.6,680,4.5,SMB
2025-03-06,South,Wholesale,Home,53281,36231.08,17049.92,681,4.6,Consumer
2025-03-07,East,Online,Fashion,53282,36231.76,17050.24,682,4.7,Enterprise
2025-03-08,West,Retail,Office,53283,36232.44,17050.56,683,4.8,SMB
2025-03-09,North,Wholesale,Electronics,53284,36233.12,17050.88,684,4.9,Consumer
2025-03-10,South,Online,Home,53285,36233.8,17051.2,685,3.5,Enterprise
2025-03-11,East,Retail,Fashion,53286,36234.48,17051.52,686,3.6,SMB
2025-03-12,West,Wholesale,Office,53287,36235.16,17051.84,687,3.7,Consumer
2025-03-13,North,Online,Electronics,53288,36235.84,17052.16,688,3.8,Enterprise
2025-03-14,South,Retail,Home,53289,36236.52,17052.48,689,3.9,SMB
2025-03-15,East,Wholesale,Fashion,53290,36237.2,17052.8,690,4.0,Consumer
2025-03-16,West,Online,Office,53291,36237.88,17053.12,691,4.1,Enterprise
2025-03-17,North,Retail,Electronics,53292,36238.56,17053.44,692,4.2,SMB
2025-03-18,South,Wholesale,Home,53293,36239.24,17053.76,693,4.3,Consumer
2025-03-19,East,Online,Fashion,53294,36239.92,17054.08,694,4.4,Enterprise
2025-03-20,West,Retail,Office,53295,36240.6,17054.4,695,4.5,SMB
2025-03-21,North,Wholesale,Electronics,53296,36241.28,17054.72,696,4.6,Consumer
2025-03-22,South,Online,Home,53297,36241.96,17055.04,697,4.7,Enterprise
2025-03-23,East,Retail,Fashion,53298,36242.64,17055.36,698,4.8,SMB
2025-03-24,West,Wholesale,Office,53299,36243.32,17055.68,699,4.9,Consumer
2025-03-25,North,Online,Electronics,53300,36244.0,17056.0,700,3.5,Enterprise
2025-03-26,South,Retail,Home,53301,36244.68,17056.32,701,3.6,SMB
2025-03-27,East,Wholesale,Fashion,53302,36245.36,17056.64,702,3.7,Consumer
2025-03-28,West,Online,Office,53303,36246.04,17056.96,703,3.8,Enterprise
2025-03-01,North,Retail,Electronics,53304,36246.72,17057.28,704,3.9,SMB
2025-03-02,South,Wholesale,Home,53305,36247.4,17057.6,705,4.0,Consumer
2025-03-03,East,Online,Fashion,53306,36248.08,17057.92,706,4.1,Enterprise
2025-03-04,West,Retail,Office,53307,36248.76,17058.24,707,4.2,SMB
2025-03-05,North,Wholesale,Electronics,53308,36249.44,17058.56,708,4.3,Consumer
2025-03-06,South,Online,Home,53309,36250.12,17058.88,709,4.4,Enterprise
2025-03-07,East,Retail,Fashion,53310,36250.8,17059.2,710,4.5,SMB
2025-03-08,West,Wholesale,Office,53311,36251.48,17059.52,711,4.6,Consumer
2025-03-09,North,Online,Electronics,53312,36252.16,17059.84,712,4.7,Enterprise
2025-03-10,South,Retail,Home,53313,36252.84,17060.16,713,4.8,SMB
2025-03-11,East,Wholesale,Fashion,53314,36253.52,17060.48,714,4.9,Consumer
2025-03-12,West,Online,Office,53315,36254.2,17060.8,715,3.5,Enterprise
2025-03-13,North,Retail,Electronics,53316,36254.88,17061.12,716,3.6,SMB
2025-03-14,South,Wholesale,Home,53317,36255.56,17061.44,717,3.7,Consumer
2025-03-15,East,Online,Fashion,53318,36256.24,17061.76,718,3.8,Enterprise
2025-03-16,West,Retail,Office,53319,36256.92,17062.08,719,3.9,SMB
2025-03-17,North,Wholesale,Electronics,53320,36257.6,17062.4,720,4.0,Consumer
2025-03-18,South,Online,Home,53321,36258.28,17062.72,721,4.1,Enterprise
2025-03-19,East,Retail,Fashion,53322,36258.96,17063.04,722,4.2,SMB
2025-03-20,West,Wholesale,Office,53323,36259.64,17063.36,723,4.3,Consumer
2025-03-21,North,Online,Electronics,53324,36260.32,17063.68,724,4.4,Enterprise
2025-03-22,South,Retail,Home,53325,36261.0,17064.0,725,4.5,SMB
2025-03-23,East,Wholesale,Fashion,53326,36261.68,17064.32,726,4.6,Consumer
2025-03-24,West,Online,Office,53327,36262.36,17064.64,727,4.7,Enterprise
2025-03-25,North,Retail,Electronics,53328,36263.04,17064.96,728,4.8,SMB
2025-03-26,South,Wholesale,Home,53329,36263.72,17065.28,729,4.9,Consumer
2025-03-27,East,Online,Fashion,53330,36264.4,17065.6,730,3.5,Enterprise
2025-03-28,West,Retail,Office,53331,36265.08,17065.92,731,3.6,SMB
2025-03-01,North,Wholesale,Electronics,53332,36265.76,17066.24,732,3.7,Consumer
2025-03-02,South,Online,Home,53333,36266.44,17066.56,733,3.8,Enterprise
2025-03-03,East,Retail,Fashion,53334,36267.12,17066.88,734,3.9,SMB
2025-03-04,West,Wholesale,Office,53335,36267.8,17067.2,735,4.0,Consumer
2025-03-05,North,Online,Electronics,53336,36268.48,17067.52,736,4.1,Enterprise
2025-03-06,South,Retail,Home,53337,36269.16,17067.84,737,4.2,SMB
2025-03-07,East,Wholesale,Fashion,53338,36269.84,17068.16,738,4.3,Consumer
2025-03-08,West,Online,Office,53339,36270.52,17068.48,739,4.4,Enterprise
2025-03-09,North,Retail,Electronics,53340,36271.2,17068.8,740,4.5,SMB
2025-03-10,South,Wholesale,Home,53341,36271.88,17069.12,741,4.6,Consumer
2025-03-11,East,Online,Fashion,53342,36272.56,17069.44,742,4.7,Enterprise
2025-03-12,West,Retail,Office,53343,36273.24,17069.76,743,4.8,SMB
2025-03-13,North,Wholesale,Electronics,53344,36273.92,17070.08,744,4.9,Consumer
2025-03-14,South,Online,Home,53345,36274.6,17070.4,745,3.5,Enterprise
2025-03-15,East,Retail,Fashion,53346,36275.28,17070.72,746,3.6,SMB
2025-03-16,West,Wholesale,Office,53347,36275.96,17071.04,747,3.7,Consumer
2025-03-17,North,Online,Electronics,53348,36276.64,17071.36,748,3.8,Enterprise
2025-03-18,South,Retail,Home,53349,36277.32,17071.68,749,3.9,SMB
2025-03-19,East,Wholesale,Fashion,53350,36278.0,17072.0,750,4.0,Consumer
2025-03-20,West,Online,Office,53351,36278.68,17072.32,751,4.1,Enterprise
2025-03-21,North,Retail,Electronics,53352,36279.36,17072.64,752,4.2,SMB
2025-03-22,South,Wholesale,Home,53353,36280.04,17072.96,753,4.3,Consumer
2025-03-23,East,Online,Fashion,53354,36280.72,17073.28,754,4.4,Enterprise
2025-03-24,West,Retail,Office,53355,36281.4,17073.6,755,4.5,SMB
2025-03-25,North,Wholesale,Electronics,53356,36282.08,17073.92,756,4.6,Consumer
2025-03-26,South,Online,Home,53357,36282.76,17074.24,757,4.7,Enterprise
2025-03-27,East,Retail,Fashion,53358,36283.44,17074.56,758,4.8,SMB
2025-03-28,West,Wholesale,Office,53359,36284.12,17074.88,759,4.9,Consumer
2025-03-01,North,Online,Electronics,53360,36284.8,17075.2,760,3.5,Enterprise
2025-03-02,South,Retail,Home,53361,36285.48,17075.52,761,3.6,SMB
2025-03-03,East,Wholesale,Fashion,53362,36286.16,17075.84,762,3.7,Consumer
2025-03-04,West,Online,Office,53363,36286.84,17076.16,763,3.8,Enterprise
2025-03-05,North,Retail,Electronics,53364,36287.52,17076.48,764,3.9,SMB
2025-03-06,South,Wholesale,Home,53365,36288.2,17076.8,765,4.0,Consumer
2025-03-07,East,Online,Fashion,53366,36288.88,17077.12,766,4.1,Enterprise
2025-03-08,West,Retail,Office,53367,36289.56,17077.44,767,4.2,SMB
2025-03-09,North,Wholesale,Electronics,53368,36290.24,17077.76,768,4.3,Consumer
2025-03-10,South,Online,Home,53369,36290.92,17078.08,769,4.4,Enterprise
2025-03-11,East,Retail,Fashion,53370,36291.6,17078.4,770,4.5,SMB
2025-03-12,West,Wholesale,Office,53371,36292.28,17078.72,771,4.6,Consumer
2025-03-13,North,Online,Electronics,53372,36292.96,17079.04,772,4.7,Enterprise
2025-03-14,South,Retail,Home,53373,36293.64,17079.36,773,4.8,SMB
2025-03-15,East,Wholesale,Fashion,53374,36294.32,17079.68,774,4.9,Consumer
2025-03-16,West,Online,Office,53375,36295.0,17080.0,775,3.5,Enterprise
2025-03-17,North,Retail,Electronics,53376,36295.68,17080.32,776,3.6,SMB
2025-03-18,South,Wholesale,Home,53377,36296.36,17080.64,777,3.7,Consumer
2025-03-19,East,Online,Fashion,53378,36297.04,17080.96,778,3.8,Enterprise
2025-03-20,West,Retail,Office,53379,36297.72,17081.28,779,3.9,SMB
2025-03-21,North,Wholesale,Electronics,53380,36298.4,17081.6,780,4.0,Consumer
2025-03-22,South,Online,Home,53381,36299.08,17081.92,781,4.1,Enterprise
2025-03-23,East,Retail,Fashion,53382,36299.76,17082.24,782,4.2,SMB
2025-03-24,West,Wholesale,Office,53383,36300.44,17082.56,783,4.3,Consumer
2025-03-25,North,Online,Electronics,53384,36301.12,17082.88,784,4.4,Enterprise
2025-03-26,South,Retail,Home,53385,36301.8,17083.2,785,4.5,SMB
2025-03-27,East,Wholesale,Fashion,53386,36302.48,17083.52,786,4.6,Consumer
2025-03-28,West,Online,Office,53387,36303.16,17083.84,787,4.7,Enterprise
2025-03-01,North,Retail,Electronics,53388,36303.84,17084.16,788,4.8,SMB
2025-03-02,South,Wholesale,Home,53389,36304.52,17084.48,789,4.9,Consumer
2025-03-03,East,Online,Fashion,53390,36305.2,17084.8,790,3.5,Enterprise
2025-03-04,West,Retail,Office,53391,36305.88,17085.12,791,3.6,SMB
2025-03-05,North,Wholesale,Electronics,53392,36306.56,17085.44,792,3.7,Consumer
2025-03-06,South,Online,Home,53393,36307.24,17085.76,793,3.8,Enterprise
2025-03-07,East,Retail,Fashion,53394,36307.92,17086.08,794,3.9,SMB
2025-03-08,West,Wholesale,Office,53395,36308.6,17086.4,795,4.0,Consumer
2025-03-09,North,Online,Electronics,53396,36309.28,17086.72,796,4.1,Enterprise
2025-03-10,South,Retail,Home,53397,36309.96,17087.04,797,4.2,SMB
2025-03-11,East,Wholesale,Fashion,53398,36310.64,17087.36,798,4.3,Consumer
2025-03-12,West,Online,Office,53399,36311.32,17087.68,799,4.4,Enterprise
2025-03-13,North,Retail,Electronics,53400,36312.0,17088.0,800,4.5,SMB
2025-03-14,South,Wholesale,Home,53401,36312.68,17088.32,801,4.6,Consumer
2025-03-15,East,Online,Fashion,53402,36313.36,17088.64,802,4.7,Enterprise
2025-03-16,West,Retail,Office,53403,36314.04,17088.96,803,4.8,SMB
2025-03-17,North,Wholesale,Electronics,53404,36314.72,17089.28,804,4.9,Consumer
2025-03-18,South,Online,Home,53405,36315.4,17089.6,805,3.5,Enterprise
2025-03-19,East,Retail,Fashion,53406,36316.08,17089.92,806,3.6,SMB
2025-03-20,West,Wholesale,Office,53407,36316.76,17090.24,807,3.7,Consumer
2025-03-21,North,Online,Electronics,53408,36317.44,17090.56,808,3.8,Enterprise
2025-03-22,South,Retail,Home,53409,36318.12,17090.88,809,3.9,SMB
2025-03-23,East,Wholesale,Fashion,53410,36318.8,17091.2,810,4.0,Consumer
2025-03-24,West,Online,Office,53411,36319.48,17091.52,811,4.1,Enterprise
2025-03-25,North,Retail,Electronics,53412,36320.16,17091.84,812,4.2,SMB
2025-03-26,South,Wholesale,Home,53413,36320.84,17092.16,813,4.3,Consumer
2025-03-27,East,Online,Fashion,53414,36321.52,17092.48,814,4.4,Enterprise
2025-03-28,West,Retail,Office,53415,36322.2,17092.8,815,4.5,SMB
2025-03-01,North,Wholesale,Electronics,53416,36322.88,17093.12,816,4.6,Consumer
2025-03-02,South,Online,Home,53417,36323.56,17093.44,817,4.7,Enterprise
2025-03-03,East,Retail,Fashion,53418,36324.24,17093.76,818,4.8,SMB
2025-03-04,West,Wholesale,Office,53419,36324.92,17094.08,819,4.9,Consumer
2025-03-05,North,Online,Electronics,53420,36325.6,17094.4,820,3.5,Enterprise
2025-03-06,South,Retail,Home,53421,36326.28,17094.72,821,3.6,SMB
2025-03-07,East,Wholesale,Fashion,53422,36326.96,17095.04,822,3.7,Consumer
2025-03-08,West,Online,Office,53423,36327.64,17095.36,823,3.8,Enterprise
2025-03-09,North,Retail,Electronics,53424,36328.32,17095.68,824,3.9,SMB
2025-03-10,South,Wholesale,Home,53425,36329.0,17096.0,825,4.0,Consumer
2025-03-11,East,Online,Fashion,53426,36329.68,17096.32,826,4.1,Enterprise
2025-03-12,West,Retail,Office,53427,36330.36,17096.64,827,4.2,SMB
2025-03-13,North,Wholesale,Electronics,53428,36331.04,17096.96,828,4.3,Consumer
2025-03-14,South,Online,Home,53429,36331.72,17097.28,829,4.4,Enterprise
2025-03-15,East,Retail,Fashion,53430,36332.4,17097.6,830,4.5,SMB
2025-03-16,West,Wholesale,Office,53431,36333.08,17097.92,831,4.6,Consumer
2025-03-17,North,Online,Electronics,53432,36333.76,17098.24,832,4.7,Enterprise
2025-03-18,South,Retail,Home,53433,36334.44,17098.56,833,4.8,SMB
2025-03-19,East,Wholesale,Fashion,53434,36335.12,17098.88,834,4.9,Consumer
2025-03-20,West,Online,Office,53435,36335.8,17099.2,835,3.5,Enterprise
2025-03-21,North,Retail,Electronics,53436,36336.48,17099.52,836,3.6,SMB
2025-03-22,South,Wholesale,Home,53437,36337.16,17099.84,837,3.7,Consumer
2025-03-23,East,Online,Fashion,53438,36337.84,17100.16,838,3.8,Enterprise
2025-03-24,West,Retail,Office,53439,36338.52,17100.48,839,3.9,SMB
2025-03-25,North,Wholesale,Electronics,53440,36339.2,17100.8,840,4.0,Consumer
2025-03-26,South,Online,Home,53441,36339.88,17101.12,841,4.1,Enterprise
2025-03-27,East,Retail,Fashion,53442,36340.56,17101.44,842,4.2,SMB
2025-03-28,West,Wholesale,Office,53443,36341.24,17101.76,843,4.3,Consumer
2025-03-01,North,Online,Electronics,53444,36341.92,17102.08,844,4.4,Enterprise
2025-03-02,South,Retail,Home,53445,36342.6,17102.4,845,4.5,SMB
2025-03-03,East,Wholesale,Fashion,53446,36343.28,17102.72,846,4.6,Consumer
2025-03-04,West,Online,Office,53447,36343.96,17103.04,847,4.7,Enterprise
2025-03-05,North,Retail,Electronics,53448,36344.64,17103.36,848,4.8,SMB
2025-03-06,South,Wholesale,Home,53449,36345.32,17103.68,849,4.9,Consumer
2025-03-07,East,Online,Fashion,53450,36346.0,17104.0,850,3.5,Enterprise
2025-03-08,West,Retail,Office,53451,36346.68,17104.32,851,3.6,SMB
2025-03-09,North,Wholesale,Electronics,53452,36347.36,17104.64,852,3.7,Consumer
2025-03-10,South,Online,Home,53453,36348.04,17104.96,853,3.8,Enterprise
2025-03-11,East,Retail,Fashion,53454,36348.72,17105.28,854,3.9,SMB
2025-03-12,West,Wholesale,Office,53455,36349.4,17105.6,855,4.0,Consumer
2025-03-13,North,Online,Electronics,53456,36350.08,17105.92,856,4.1,Enterprise
2025-03-14,South,Retail,Home,53457,36350.76,17106.24,857,4.2,SMB
2025-03-15,East,Wholesale,Fashion,53458,36351.44,17106.56,858,4.3,Consumer
2025-03-16,West,Online,Office,53459,36352.12,17106.88,859,4.4,Enterprise
2025-03-17,North,Retail,Electronics,53460,36352.8,17107.2,860,4.5,SMB
2025-03-18,South,Wholesale,Home,53461,36353.48,17107.52,861,4.6,Consumer
2025-03-19,East,Online,Fashion,53462,36354.16,17107.84,862,4.7,Enterprise
2025-03-20,West,Retail,Office,53463,36354.84,17108.16,863,4.8,SMB
2025-03-21,North,Wholesale,Electronics,53464,36355.52,17108.48,864,4.9,Consumer
2025-03-22,South,Online,Home,53465,36356.2,17108.8,865,3.5,Enterprise
2025-03-23,East,Retail,Fashion,53466,36356.88,17109.12,866,3.6,SMB
2025-03-24,West,Wholesale,Office,53467,36357.56,17109.44,867,3.7,Consumer
2025-03-25,North,Online,Electronics,53468,36358.24,17109.76,868,3.8,Enterprise
2025-03-26,South,Retail,Home,53469,36358.92,17110.08,869,3.9,SMB
2025-03-27,East,Wholesale,Fashion,53470,36359.6,17110.4,870,4.0,Consumer
2025-03-28,West,Online,Office,53471,36360.28,17110.72,871,4.1,Enterprise
2025-03-01,North,Retail,Electronics,53472,36360.96,17111.04,872,4.2,SMB
2025-03-02,South,Wholesale,Home,53473,36361.64,17111.36,873,4.3,Consumer
2025-03-03,East,Online,Fashion,53474,36362.32,17111.68,874,4.4,Enterprise
2025-03-04,West,Retail,Office,53475,36363.0,17112.0,875,4.5,SMB
2025-03-05,North,Wholesale,Electronics,53476,36363.68,17112.32,876,4.6,Consumer
2025-03-06,South,Online,Home,53477,36364.36,17112.64,877,4.7,Enterprise
2025-03-07,East,Retail,Fashion,53478,36365.04,17112.96,878,4.8,SMB
2025-03-08,West,Wholesale,Office,53479,36365.72,17113.28,879,4.9,Consumer
2025-03-09,North,Online,Electronics,53480,36366.4,17113.6,880,3.5,Enterprise
2025-03-10,South,Retail,Home,53481,36367.08,17113.92,881,3.6,SMB
2025-03-11,East,Wholesale,Fashion,53482,36367.76,17114.24,882,3.7,Consumer
2025-03-12,West,Online,Office,53483,36368.44,17114.56,883,3.8,Enterprise
2025-03-13,North,Retail,Electronics,53484,36369.12,17114.88,884,3.9,SMB
2025-03-14,South,Wholesale,Home,53485,36369.8,17115.2,885,4.0,Consumer
2025-03-15,East,Online,Fashion,53486,36370.48,17115.52,886,4.1,Enterprise
2025-03-16,West,Retail,Office,53487,36371.16,17115.84,887,4.2,SMB
2025-03-17,North,Wholesale,Electronics,53488,36371.84,17116.16,888,4.3,Consumer
2025-03-18,South,Online,Home,53489,36372.52,17116.48,889,4.4,Enterprise
2025-03-19,East,Retail,Fashion,53490,36373.2,17116.8,890,4.5,SMB
2025-03-20,West,Wholesale,Office,53491,36373.88,17117.12,891,4.6,Consumer
2025-03-21,North,Online,Electronics,53492,36374.56,17117.44,892,4.7,Enterprise
2025-03-22,South,Retail,Home,53493,36375.24,17117.76,893,4.8,SMB
2025-03-23,East,Wholesale,Fashion,53494,36375.92,17118.08,894,4.9,Consumer
2025-03-24,West,Online,Office,53495,36376.6,17118.4,895,3.5,Enterprise
2025-03-25,North,Retail,Electronics,53496,36377.28,17118.72,896,3.6,SMB
2025-03-26,South,Wholesale,Home,53497,36377.96,17119.04,897,3.7,Consumer
2025-03-27,East,Online,Fashion,53498,36378.64,17119.36,898,3.8,Enterprise
2025-03-28,West,Retail,Office,53499,36379.32,17119.68,899,3.9,SMB
2025-03-01,North,Wholesale,Electronics,53500,36380.0,17120.0,900,4.0,Consumer
2025-03-02,South,Online,Home,53501,36380.68,17120.32,901,4.1,Enterprise
2025-03-03,East,Retail,Fashion,53502,36381.36,17120.64,902,4.2,SMB
2025-03-04,West,Wholesale,Office,53503,36382.04,17120.96,903,4.3,Consumer
2025-03-05,North,Online,Electronics,53504,36382.72,17121.28,904,4.4,Enterprise
2025-03-06,South,Retail,Home,53505,36383.4,17121.6,905,4.5,SMB
2025-03-07,East,Wholesale,Fashion,53506,36384.08,17121.92,906,4.6,Consumer
2025-03-08,West,Online,Office,53507,36384.76,17122.24,907,4.7,Enterprise
2025-03-09,North,Retail,Electronics,53508,36385.44,17122.56,908,4.8,SMB
2025-03-10,South,Wholesale,Home,53509,36386.12,17122.88,909,4.9,Consumer
2025-03-11,East,Online,Fashion,53510,36386.8,17123.2,910,3.5,Enterprise
2025-03-12,West,Retail,Office,53511,36387.48,17123.52,911,3.6,SMB
2025-03-13,North,Wholesale,Electronics,53512,36388.16,17123.84,912,3.7,Consumer
2025-03-14,South,Online,Home,53513,36388.84,17124.16,913,3.8,Enterprise
2025-03-15,East,Retail,Fashion,53514,36389.52,17124.48,914,3.9,SMB
2025-03-16,West,Wholesale,Office,53515,36390.2,17124.8,915,4.0,Consumer
2025-03-17,North,Online,Electronics,53516,36390.88,17125.12,916,4.1,Enterprise
2025-03-18,South,Retail,Home,53517,36391.56,17125.44,917,4.2,SMB
2025-03-19,East,Wholesale,Fashion,53518,36392.24,17125.76,918,4.3,Consumer
2025-03-20,West,Online,Office,53519,36392.92,17126.08,919,4.4,Enterprise
2025-03-21,North,Retail,Electronics,53520,36393.6,17126.4,920,4.5,SMB
2025-03-22,South,Wholesale,Home,53521,36394.28,17126.72,921,4.6,Consumer
2025-03-23,East,Online,Fashion,53522,36394.96,17127.04,922,4.7,Enterprise
2025-03-24,West,Retail,Office,53523,36395.64,17127.36,923,4.8,SMB
2025-03-25,North,Wholesale,Electronics,53524,36396.32,17127.68,924,4.9,Consumer
2025-03-26,South,Online,Home,53525,36397.0,17128.0,925,3.5,Enterprise
2025-03-27,East,Retail,Fashion,53526,36397.68,17128.32,926,3.6,SMB
2025-03-28,West,Wholesale,Office,53527,36398.36,17128.64,927,3.7,Consumer
2025-03-01,North,Online,Electronics,53528,36399.04,17128.96,928,3.8,Enterprise
2025-03-02,South,Retail,Home,53529,36399.72,17129.28,929,3.9,SMB
2025-03-03,East,Wholesale,Fashion,53530,36400.4,17129.6,930,4.0,Consumer
2025-03-04,West,Online,Office,53531,36401.08,17129.92,931,4.1,Enterprise
2025-03-05,North,Retail,Electronics,53532,36401.76,17130.24,932,4.2,SMB
2025-03-06,South,Wholesale,Home,53533,36402.44,17130.56,933,4.3,Consumer
2025-03-07,East,Online,Fashion,53534,36403.12,17130.88,934,4.4,Enterprise
2025-03-08,West,Retail,Office,53535,36403.8,17131.2,935,4.5,SMB
2025-03-09,North,Wholesale,Electronics,53536,36404.48,17131.52,936,4.6,Consumer
2025-03-10,South,Online,Home,53537,36405.16,17131.84,937,4.7,Enterprise
2025-03-11,East,Retail,Fashion,53538,36405.84,17132.16,938,4.8,SMB
2025-03-12,West,Wholesale,Office,53539,36406.52,17132.48,939,4.9,Consumer
2025-03-13,North,Online,Electronics,53540,36407.2,17132.8,940,3.5,Enterprise
2025-03-14,South,Retail,Home,53541,36407.88,17133.12,941,3.6,SMB
2025-03-15,East,Wholesale,Fashion,53542,36408.56,17133.44,942,3.7,Consumer
2025-03-16,West,Online,Office,53543,36409.24,17133.76,943,3.8,Enterprise
2025-03-17,North,Retail,Electronics,53544,36409.92,17134.08,944,3.9,SMB
2025-03-18,South,Wholesale,Home,53545,36410.6,17134.4,945,4.0,Consumer
2025-03-19,East,Online,Fashion,53546,36411.28,17134.72,946,4.1,Enterprise
2025-03-20,West,Retail,Office,53547,36411.96,17135.04,947,4.2,SMB
2025-03-21,North,Wholesale,Electronics,53548,36412.64,17135.36,948,4.3,Consumer
2025-03-22,South,Online,Home,53549,36413.32,17135.68,949,4.4,Enterprise
2025-03-23,East,Retail,Fashion,53550,36414.0,17136.0,950,4.5,SMB
2025-03-24,West,Wholesale,Office,53551,36414.68,17136.32,951,4.6,Consumer
2025-03-25,North,Online,Electronics,53552,36415.36,17136.64,952,4.7,Enterprise
2025-03-26,South,Retail,Home,53553,36416.04,17136.96,953,4.8,SMB
2025-03-27,East,Wholesale,Fashion,53554,36416.72,17137.28,954,4.9,Consumer
2025-03-28,West,Online,Office,53555,36417.4,17137.6,955,3.5,Enterprise
2025-03-01,North,Retail,Electronics,53556,36418.08,17137.92,956,3.6,SMB
2025-03-02,South,Wholesale,Home,53557,36418.76,17138.24,957,3.7,Consumer
2025-03-03,East,Online,Fashion,53558,36419.44,17138.56,958,3.8,Enterprise
2025-03-04,West,Retail,Office,53559,36420.12,17138.88,959,3.9,SMB
2025-03-05,North,Wholesale,Electronics,53560,36420.8,17139.2,960,4.0,Consumer
2025-03-06,South,Online,Home,53561,36421.48,17139.52,961,4.1,Enterprise
2025-03-07,East,Retail,Fashion,53562,36422.16,17139.84,962,4.2,SMB
2025-03-08,West,Wholesale,Office,53563,36422.84,17140.16,963,4.3,Consumer
